bid,mid,returns,position
2451.34,2451.34,0.0006651636119192502,-1.0
2451.34,2451.34,0.0006651636119192502,-1.0
2451.34,2451.34,0.0006651636119192502,-1.0
2451.34,2451.34,0.0006651636119192502,-1.0
2451.34,2451.34,0.0006651636119192502,-1.0
2451.34,2451.34,0.0006651636119192502,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2445.73,2445.73,-0.0022911669443630386,-1.0
2447.0,2447.0,0.0005191375892486584,-1.0
2447.0,2447.0,0.0005191375892486584,-1.0
2447.0,2447.0,0.0005191375892486584,-1.0
2447.0,2447.0,0.0005191375892486584,-1.0
2447.0,2447.0,0.0005191375892486584,-1.0
2447.0,2447.0,0.0005191375892486584,-1.0
2447.0,2447.0,0.0005191375892486584,-1.0
2447.0,2447.0,0.0005191375892486584,-1.0
2447.0,2447.0,0.0005191375892486584,-1.0
2447.0,2447.0,0.0005191375892486584,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2447.38,2447.38,0.00015528013793937655,-1.0
2453.29,2453.29,0.00241191627472956,1.0
2453.29,2453.29,0.00241191627472956,1.0
2453.29,2453.29,0.00241191627472956,1.0
2453.29,2453.29,0.00241191627472956,1.0
2453.29,2453.29,0.00241191627472956,1.0
2453.29,2453.29,0.00241191627472956,1.0
2453.29,2453.29,0.00241191627472956,1.0
2453.29,2453.29,0.00241191627472956,1.0
2453.29,2453.29,0.00241191627472956,1.0
2453.29,2453.29,0.00241191627472956,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2451.32,2451.32,-0.0008033258937782456,1.0
2445.18,2445.18,-0.002507915130480294,-1.0
2445.18,2445.18,-0.002507915130480294,-1.0
2445.18,2445.18,-0.002507915130480294,-1.0
2445.18,2445.18,-0.002507915130480294,-1.0
2445.18,2445.18,-0.002507915130480294,-1.0
2445.18,2445.18,-0.002507915130480294,-1.0
2445.18,2445.18,-0.002507915130480294,-1.0
2445.18,2445.18,-0.002507915130480294,-1.0
2445.18,2445.18,-0.002507915130480294,-1.0
2445.18,2445.18,-0.002507915130480294,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2444.17,2444.17,-0.00041314285717561507,-1.0
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2436.36,2436.36,nan,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2437.39,2437.39,0.00042267248641550436,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2431.45,2431.45,-0.002440007454362749,nan
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
2430.75,2430.75,-0.00028793550443664243,-1.0
