bid,mid,returns,position
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
678949.91,678949.91,0.0,0.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
679810.05,679810.05,0.0012660663254971949,1.0
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
677686.58,677686.58,nan,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
676600.73,676600.73,-0.001603574403549812,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677083.58,677083.58,0.0007133864475058623,nan
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677080.67,677080.67,-4.297853823757605e-06,-1.0
677071.07,677071.07,-1.417861782646371e-05,1.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
676876.79,676876.79,0.0,0.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
679106.98,679106.98,0.003289408118691301,1.0
